ResourceID,Geo,Period,Label1,Label2,Label3,Value,Unit,Measure,Multiplier
CPCOV9,,2022-05-22,Booster 1 administered,,,297,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-22,Booster 2 administered,,,5,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-22,First dose administered,,,33,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-22,Second dose administered,,,182,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-22,Third primary administered,,,0,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-23,Booster 1 administered,,,810,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-23,Booster 2 administered,,,33,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-23,First dose administered,,,55,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-23,Second dose administered,,,239,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-23,Third primary administered,,,23,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-24,Booster 1 administered,,,814,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-24,Booster 2 administered,,,29,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-24,First dose administered,,,114,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-24,Second dose administered,,,195,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-24,Third primary administered,,,22,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-25,Booster 1 administered,,,890,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-25,Booster 2 administered,,,40,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-25,First dose administered,,,77,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-25,Second dose administered,,,202,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-25,Third primary administered,,,29,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-26,Booster 1 administered,,,796,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-26,Booster 2 administered,,,18,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-26,First dose administered,,,151,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-26,Second dose administered,,,264,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-26,Third primary administered,,,30,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-27,Booster 1 administered,,,1007,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-27,Booster 2 administered,,,14,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-27,First dose administered,,,91,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-27,Second dose administered,,,301,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-27,Third primary administered,,,21,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-28,Booster 1 administered,,,1240,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-28,Booster 2 administered,,,10,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-28,First dose administered,,,186,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-28,Second dose administered,,,694,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-28,Third primary administered,,,4,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-29,Booster 1 administered,,,337,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-29,Booster 2 administered,,,2,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-29,First dose administered,,,25,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-29,Second dose administered,,,137,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-29,Third primary administered,,,0,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-30,Booster 1 administered,,,889,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-30,Booster 2 administered,,,13,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-30,First dose administered,,,55,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-30,Second dose administered,,,230,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-30,Third primary administered,,,19,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-31,Booster 1 administered,,,846,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-31,Booster 2 administered,,,20,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-31,First dose administered,,,86,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-31,Second dose administered,,,208,Number,Number of daily vaccines administered,0
CPCOV9,,2022-05-31,Third primary administered,,,28,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-01,Booster 1 administered,,,835,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-01,Booster 2 administered,,,32,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-01,First dose administered,,,96,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-01,Second dose administered,,,238,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-01,Third primary administered,,,50,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-02,Booster 1 administered,,,883,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-02,Booster 2 administered,,,25,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-02,First dose administered,,,90,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-02,Second dose administered,,,291,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-02,Third primary administered,,,26,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-03,Booster 1 administered,,,988,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-03,Booster 2 administered,,,33,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-03,First dose administered,,,110,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-03,Second dose administered,,,506,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-03,Third primary administered,,,29,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-04,Booster 1 administered,,,755,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-04,Booster 2 administered,,,7,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-04,First dose administered,,,77,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-04,Second dose administered,,,461,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-04,Third primary administered,,,2,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-05,Booster 1 administered,,,319,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-05,Booster 2 administered,,,0,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-05,First dose administered,,,14,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-05,Second dose administered,,,133,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-05,Third primary administered,,,1,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-06,Booster 1 administered,,,166,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-06,Booster 2 administered,,,1,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-06,First dose administered,,,17,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-06,Second dose administered,,,70,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-06,Third primary administered,,,2,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-07,Booster 1 administered,,,955,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-07,Booster 2 administered,,,22,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-07,First dose administered,,,88,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-07,Second dose administered,,,325,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-07,Third primary administered,,,29,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-08,Booster 1 administered,,,929,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-08,Booster 2 administered,,,23,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-08,First dose administered,,,81,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-08,Second dose administered,,,253,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-08,Third primary administered,,,32,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-09,Booster 1 administered,,,835,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-09,Booster 2 administered,,,49,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-09,First dose administered,,,73,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-09,Second dose administered,,,292,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-09,Third primary administered,,,43,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-10,Booster 1 administered,,,928,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-10,Booster 2 administered,,,39,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-10,First dose administered,,,79,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-10,Second dose administered,,,387,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-10,Third primary administered,,,35,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-11,Booster 1 administered,,,1001,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-11,Booster 2 administered,,,13,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-11,First dose administered,,,143,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-11,Second dose administered,,,658,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-11,Third primary administered,,,12,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-12,Booster 1 administered,,,358,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-12,Booster 2 administered,,,7,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-12,First dose administered,,,42,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-12,Second dose administered,,,237,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-12,Third primary administered,,,1,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-13,Booster 1 administered,,,857,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-13,Booster 2 administered,,,44,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-13,First dose administered,,,63,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-13,Second dose administered,,,329,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-13,Third primary administered,,,15,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-14,Booster 1 administered,,,919,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-14,Booster 2 administered,,,50,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-14,First dose administered,,,110,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-14,Second dose administered,,,326,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-14,Third primary administered,,,27,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-15,Booster 1 administered,,,838,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-15,Booster 2 administered,,,87,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-15,First dose administered,,,76,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-15,Second dose administered,,,344,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-15,Third primary administered,,,43,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-16,Booster 1 administered,,,828,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-16,Booster 2 administered,,,60,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-16,First dose administered,,,63,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-16,Second dose administered,,,312,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-16,Third primary administered,,,26,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-17,Booster 1 administered,,,845,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-17,Booster 2 administered,,,78,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-17,First dose administered,,,68,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-17,Second dose administered,,,479,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-17,Third primary administered,,,39,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-18,Booster 1 administered,,,956,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-18,Booster 2 administered,,,17,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-18,First dose administered,,,147,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-18,Second dose administered,,,734,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-18,Third primary administered,,,7,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-19,Booster 1 administered,,,322,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-19,Booster 2 administered,,,1,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-19,First dose administered,,,25,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-19,Second dose administered,,,281,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-19,Third primary administered,,,1,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-20,Booster 1 administered,,,819,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-20,Booster 2 administered,,,62,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-20,First dose administered,,,60,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-20,Second dose administered,,,286,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-20,Third primary administered,,,28,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-21,Booster 1 administered,,,765,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-21,Booster 2 administered,,,77,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-21,First dose administered,,,71,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-21,Second dose administered,,,329,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-21,Third primary administered,,,35,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-22,Booster 1 administered,,,834,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-22,Booster 2 administered,,,214,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-22,First dose administered,,,75,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-22,Second dose administered,,,314,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-22,Third primary administered,,,50,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-23,Booster 1 administered,,,923,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-23,Booster 2 administered,,,306,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-23,First dose administered,,,91,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-23,Second dose administered,,,467,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-23,Third primary administered,,,27,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-24,Booster 1 administered,,,301,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-24,Booster 2 administered,,,8,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-24,First dose administered,,,27,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-24,Second dose administered,,,157,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-24,Third primary administered,,,0,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-25,Booster 1 administered,,,890,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-25,Booster 2 administered,,,28,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-25,First dose administered,,,120,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-25,Second dose administered,,,650,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-25,Third primary administered,,,6,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-26,Booster 1 administered,,,294,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-26,Booster 2 administered,,,18,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-26,First dose administered,,,34,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-26,Second dose administered,,,193,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-26,Third primary administered,,,3,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-27,Booster 1 administered,,,844,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-27,Booster 2 administered,,,544,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-27,First dose administered,,,72,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-27,Second dose administered,,,425,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-27,Third primary administered,,,16,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-28,Booster 1 administered,,,1026,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-28,Booster 2 administered,,,5992,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-28,First dose administered,,,70,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-28,Second dose administered,,,316,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-28,Third primary administered,,,28,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-29,Booster 1 administered,,,914,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-29,Booster 2 administered,,,6285,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-29,First dose administered,,,68,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-29,Second dose administered,,,361,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-29,Third primary administered,,,24,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-30,Booster 1 administered,,,962,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-30,Booster 2 administered,,,5898,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-30,First dose administered,,,81,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-30,Second dose administered,,,394,Number,Number of daily vaccines administered,0
CPCOV9,,2022-06-30,Third primary administered,,,23,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-01,Booster 1 administered,,,937,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-01,Booster 2 administered,,,6896,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-01,First dose administered,,,86,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-01,Second dose administered,,,404,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-01,Third primary administered,,,30,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-02,Booster 1 administered,,,775,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-02,Booster 2 administered,,,2754,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-02,First dose administered,,,127,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-02,Second dose administered,,,610,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-02,Third primary administered,,,6,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-03,Booster 1 administered,,,374,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-03,Booster 2 administered,,,954,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-03,First dose administered,,,50,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-03,Second dose administered,,,268,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-03,Third primary administered,,,3,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-04,Booster 1 administered,,,916,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-04,Booster 2 administered,,,7687,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-04,First dose administered,,,67,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-04,Second dose administered,,,294,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-04,Third primary administered,,,12,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-05,Booster 1 administered,,,897,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-05,Booster 2 administered,,,8444,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-05,First dose administered,,,55,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-05,Second dose administered,,,336,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-05,Third primary administered,,,22,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-06,Booster 1 administered,,,953,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-06,Booster 2 administered,,,11602,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-06,First dose administered,,,75,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-06,Second dose administered,,,337,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-06,Third primary administered,,,87,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-07,Booster 1 administered,,,890,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-07,Booster 2 administered,,,11327,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-07,First dose administered,,,70,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-07,Second dose administered,,,309,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-07,Third primary administered,,,34,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-08,Booster 1 administered,,,1043,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-08,Booster 2 administered,,,11882,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-08,First dose administered,,,78,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-08,Second dose administered,,,343,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-08,Third primary administered,,,37,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-09,Booster 1 administered,,,872,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-09,Booster 2 administered,,,5938,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-09,First dose administered,,,81,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-09,Second dose administered,,,609,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-09,Third primary administered,,,16,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-10,Booster 1 administered,,,412,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-10,Booster 2 administered,,,2344,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-10,First dose administered,,,45,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-10,Second dose administered,,,275,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-10,Third primary administered,,,1,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-11,Booster 1 administered,,,1045,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-11,Booster 2 administered,,,16647,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-11,First dose administered,,,110,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-11,Second dose administered,,,665,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-11,Third primary administered,,,23,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-12,Booster 1 administered,,,964,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-12,Booster 2 administered,,,13265,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-12,First dose administered,,,113,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-12,Second dose administered,,,493,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-12,Third primary administered,,,51,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-13,Booster 1 administered,,,1067,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-13,Booster 2 administered,,,15879,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-13,First dose administered,,,112,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-13,Second dose administered,,,527,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-13,Third primary administered,,,76,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-14,Booster 1 administered,,,1048,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-14,Booster 2 administered,,,16458,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-14,First dose administered,,,118,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-14,Second dose administered,,,551,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-14,Third primary administered,,,55,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-15,Booster 1 administered,,,1195,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-15,Booster 2 administered,,,16914,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-15,First dose administered,,,105,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-15,Second dose administered,,,616,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-15,Third primary administered,,,46,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-16,Booster 1 administered,,,892,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-16,Booster 2 administered,,,5996,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-16,First dose administered,,,117,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-16,Second dose administered,,,528,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-16,Third primary administered,,,10,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-17,Booster 1 administered,,,414,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-17,Booster 2 administered,,,1822,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-17,First dose administered,,,45,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-17,Second dose administered,,,173,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-17,Third primary administered,,,0,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-18,Booster 1 administered,,,990,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-18,Booster 2 administered,,,13695,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-18,First dose administered,,,101,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-18,Second dose administered,,,511,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-18,Third primary administered,,,14,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-19,Booster 1 administered,,,1000,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-19,Booster 2 administered,,,13343,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-19,First dose administered,,,106,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-19,Second dose administered,,,543,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-19,Third primary administered,,,49,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-20,Booster 1 administered,,,1051,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-20,Booster 2 administered,,,13323,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-20,First dose administered,,,112,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-20,Second dose administered,,,535,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-20,Third primary administered,,,24,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-21,Booster 1 administered,,,947,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-21,Booster 2 administered,,,12193,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-21,First dose administered,,,131,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-21,Second dose administered,,,527,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-21,Third primary administered,,,30,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-22,Booster 1 administered,,,983,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-22,Booster 2 administered,,,13485,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-22,First dose administered,,,138,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-22,Second dose administered,,,723,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-22,Third primary administered,,,36,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-23,Booster 1 administered,,,830,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-23,Booster 2 administered,,,5512,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-23,First dose administered,,,99,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-23,Second dose administered,,,535,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-23,Third primary administered,,,5,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-24,Booster 1 administered,,,308,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-24,Booster 2 administered,,,1803,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-24,First dose administered,,,86,Number,Number of daily vaccines administered,0
CPCOV9,,2022-07-24,Second dose administered,,,208,Number,Number of daily vaccines administered,0
